ID,MONTHS_BALANCE,STATUS
5001592,-9,X
5001592,-10,0
5001592,-11,X
5001592,-12,X
5001592,-13,3
5001592,-14,X
5001592,-15,X
5001592,-16,C
5001592,-17,X
5001592,-18,4
5001592,-19,C
5001592,-20,C
5001592,-21,0
5001592,-22,C
5001593,0,C
5001593,-1,X
5001593,-2,C
5001593,-3,C
5001593,-4,X
5001593,-5,0
5001593,-6,X
5001593,-7,X
5001593,-8,X
5001593,-9,3
5001593,-10,C
5001593,-11,X
5001593,-12,X
5001593,-13,C
5001593,-14,1
5001593,-15,X
5001593,-16,C
5001593,-17,C
5001593,-18,X
5001593,-19,X
5001593,-20,X
5001593,-21,C
5001594,0,X
5001594,-1,C
5001594,-2,C
5001594,-3,C
5001594,-4,0
5001594,-5,3
5001594,-6,C
5001594,-7,C
5001594,-8,X
5001594,-9,X
5001595,0,X
5001595,-1,C
5001595,-2,X
5001595,-3,X
5001595,-4,X
5001595,-5,C
5001595,-6,C
5001595,-7,C
5001595,-8,X
5001595,-9,X
5001595,-10,X
5001595,-11,X
5001595,-12,C
5001595,-13,C
5001595,-14,C
5001595,-15,X
5001595,-16,C
5001595,-17,C
5001595,-18,C
5001595,-19,X
5001595,-20,C
5001595,-21,C
5001595,-22,X
5001596,0,C
5001596,-1,X
5001596,-2,X
5001596,-3,X
5001596,-4,X
5001596,-5,X
5001596,-6,X
5001596,-7,C
5001596,-8,0
5001596,-9,C
5001597,0,X
5001597,-1,X
5001597,-2,C
5001597,-3,0
5001597,-4,0
5001597,-5,C
5001597,-6,C
5001597,-7,C
5001597,-8,C
5001597,-9,X
5001597,-10,X
5001597,-11,3
5001597,-12,X
5001598,0,C
5001598,-1,X
5001598,-2,5
5001598,-3,C
5001598,-4,C
5001598,-5,X
5001598,-6,X
5001598,-7,C
5001598,-8,C
5001598,-9,X
5001598,-10,5
5001598,-11,X
5001598,-12,C
5001598,-13,X
5001598,-14,X
5001598,-15,X
5001598,-16,X
5001598,-17,C
5001598,-18,C
5001598,-19,X
5001598,-20,2
5001598,-21,C
5001599,0,X
5001599,-1,0
5001599,-2,X
5001599,-3,C
5001599,-4,C
5001599,-5,X
5001599,-6,C
5001599,-7,X
5001599,-8,C
5001599,-9,0
5001599,-10,X
5001599,-11,C
5001599,-12,X
5001599,-13,C
5001600,0,C
5001600,-1,0
5001600,-2,X
5001600,-3,X
5001600,-4,0
5001600,-5,X
5001600,-6,0
5001600,-7,X
5001600,-8,X
5001600,-9,X
5001600,-10,C
5001600,-11,X
5001600,-12,X
5001600,-13,X
5001600,-14,5
5001600,-15,C
5001600,-16,X
5001600,-17,X
5001600,-18,X
5001600,-19,X
5001601,0,X
5001601,-1,X
5001601,-2,X
5001601,-3,0
5001601,-4,X
5001601,-5,X
5001601,-6,C
5001601,-7,C
5001601,-8,X
5001601,-9,X
5001602,0,X
5001602,-1,0
5001602,-2,X
5001602,-3,X
5001602,-4,X
5001602,-5,0
5001602,-6,X
5001603,0,X
5001603,-1,X
5001603,-2,X
5001603,-3,X
5001603,-4,0
5001603,-5,X
5001603,-6,X
5001603,-7,1
5001603,-8,X
5001603,-9,4
5001603,-10,0
5001603,-11,X
5001604,0,X
5001604,-1,X
5001604,-2,C
5001604,-3,X
5001604,-4,X
5001604,-5,X
5001604,-6,X
5001604,-7,X
5001604,-8,X
5001604,-9,C
5001604,-10,C
5001604,-11,X
5001604,-12,C
5001604,-13,X
5001604,-14,C
5001604,-15,C
5001604,-16,X
5001604,-17,C
5001604,-18,X
5001605,0,X
5001605,-1,X
5001605,-2,C
5001605,-3,C
5001605,-4,X
5001605,-5,C
5001605,-6,X
5001605,-7,2
5001605,-8,C
5001606,0,X
5001606,-1,C
5001606,-2,C
5001606,-3,X
5001606,-4,X
5001606,-5,X
5001606,-6,3
5001606,-7,C
5001606,-8,C
5001606,-9,X
5001606,-10,C
5001606,-11,X
5001606,-12,X
5001606,-13,1
5001606,-14,X
5001607,0,X
5001607,-1,C
5001607,-2,X
5001607,-3,X
5001607,-4,X
5001607,-5,X
5001607,-6,C
5001607,-7,C
5001607,-8,2
5001607,-9,C
5001607,-10,X
5001607,-11,0
5001607,-12,2
5001607,-13,X
5001608,0,X
5001608,-1,C
5001608,-2,C
5001608,-3,C
5001608,-4,X
5001608,-5,X
5001608,-6,X
5001608,-7,X
5001608,-8,C
5001608,-9,X
5001608,-10,X
5001608,-11,C
5001608,-12,X
5001608,-13,C
5001608,-14,X
5001608,-15,C
5001608,-16,X
5001608,-17,X
5001608,-18,X
5001608,-19,X
5001608,-20,X
5001608,-21,X
5001608,-22,X
5001608,-23,X
5001609,0,X
5001609,-1,X
5001609,-2,C
5001609,-3,C
5001609,-4,X
5001609,-5,X
5001609,-6,X
5001610,0,3
5001610,-1,C
5001610,-2,X
5001610,-3,X
5001610,-4,C
5001610,-5,X
5001610,-6,1
5001610,-7,C
5001610,-8,C
5001610,-9,C
5001610,-10,X
5001610,-11,X
5001610,-12,C
5001610,-13,X
5001611,0,X
5001611,-1,C
5001611,-2,X
5001611,-3,X
5001611,-4,X
5001611,-5,X
5001611,-6,C
5001611,-7,C
5001611,-8,C
5001611,-9,X
5001611,-10,X
5001611,-11,C
5001611,-12,C
5001611,-13,0
5001611,-14,C
5001611,-15,X
5001611,-16,X
5001612,0,C
5001612,-1,0
5001612,-2,1
5001612,-3,3
5001612,-4,C
5001612,-5,C
5001612,-6,X
5001612,-7,C
5001612,-8,C
5001612,-9,C
5001612,-10,0
5001612,-11,C
5001613,0,X
5001613,-1,1
5001613,-2,X
5001613,-3,C
5001613,-4,X
5001613,-5,X
5001613,-6,C
5001613,-7,X
5001613,-8,X
5001613,-9,X
5001613,-10,0
5001613,-11,X
5001613,-12,1
5001613,-13,C
5001613,-14,C
5001613,-15,X
5001613,-16,X
5001613,-17,X
5001613,-18,0
5001613,-19,C
5001613,-20,X
5001613,-21,X
5001613,-22,X
5001613,-23,X
5001614,0,X
5001614,-1,C
5001614,-2,X
5001614,-3,C
5001614,-4,C
5001614,-5,X
5001614,-6,C
5001614,-7,C
5001614,-8,X
5001614,-9,X
5001614,-10,X
5001614,-11,C
5001614,-12,X
5001614,-13,C
5001614,-14,X
5001614,-15,X
5001614,-16,X
5001614,-17,X
5001614,-18,C
5001614,-19,C
5001614,-20,C
5001614,-21,X
5001615,0,C
5001615,-1,X
5001615,-2,X
5001615,-3,X
5001615,-4,C
5001615,-5,X
5001615,-6,C
5001615,-7,X
5001615,-8,C
5001615,-9,C
5001615,-10,C
5001615,-11,X
5001615,-12,X
5001615,-13,X
5001615,-14,C
5001615,-15,C
5001615,-16,C
5001615,-17,C
5001616,0,C
5001616,-1,X
5001616,-2,C
5001616,-3,X
5001616,-4,C
5001616,-5,C
5001616,-6,X
5001616,-7,C
5001616,-8,C
5001616,-9,C
5001616,-10,X
5001616,-11,C
5001616,-12,C
5001616,-13,X
5001616,-14,X
5001617,0,X
5001617,-1,C
5001617,-2,X
5001617,-3,C
5001617,-4,X
5001617,-5,C
5001617,-6,X
5001617,-7,C
5001618,0,0
5001618,-1,X
5001618,-2,C
5001618,-3,C
5001618,-4,C
5001618,-5,X
5001618,-6,X
5001618,-7,X
5001618,-8,C
5001618,-9,X
5001618,-10,C
5001618,-11,C
5001618,-12,C
5001618,-13,C
5001618,-14,X
5001618,-15,0
5001618,-16,C
5001618,-17,C
5001618,-18,X
5001618,-19,0
5001618,-20,X
5001618,-21,C
5001618,-22,C
5001618,-23,X
5001619,0,X
5001619,-1,C
5001619,-2,X
5001619,-3,C
5001619,-4,X
5001619,-5,C
5001619,-6,X
5001619,-7,C
5001619,-8,C
5001619,-9,X
5001619,-10,C
5001619,-11,C
5001619,-12,X
5001619,-13,C
5001619,-14,1
5001619,-15,C
5001619,-16,X
5001619,-17,X
5001619,-18,X
5001619,-19,C
5001619,-20,X
5001619,-21,X
5001620,0,X
5001620,-1,0
5001620,-2,X
5001620,-3,C
5001620,-4,X
5001620,-5,X
5001620,-6,X
5001620,-7,C
5001620,-8,C
5001620,-9,X
5001620,-10,X
5001620,-11,2
5001620,-12,C
5001620,-13,X
5001620,-14,2
5001620,-15,X
5001620,-16,C
5001620,-17,2
5001620,-18,X
5001620,-19,C
5001620,-20,C
5001620,-21,1
5001620,-22,C
5001620,-23,1
5001621,0,X
5001621,-1,X
5001621,-2,C
5001621,-3,X
5001621,-4,C
5001621,-5,C
5001621,-6,X
5001621,-7,C
5001621,-8,C
5001621,-9,C
5001621,-10,0
5001621,-11,X
5001621,-12,X
5001621,-13,X
5001621,-14,C
5001621,-15,C
5001621,-16,X
5001621,-17,X
5001622,0,X
5001622,-1,X
5001622,-2,C
5001622,-3,X
5001622,-4,X
5001622,-5,C
5001622,-6,X
5001622,-7,0
5001622,-8,X
5001622,-9,C
5001622,-10,X
5001623,0,C
5001623,-1,X
5001623,-2,C
5001623,-3,X
5001623,-4,C
5001623,-5,0
5001623,-6,X
5001623,-7,1
5001623,-8,C
5001623,-9,C
5001623,-10,C
5001623,-11,X
5001623,-12,C
5001623,-13,X
5001623,-14,C
5001623,-15,X
5001623,-16,C
5001623,-17,X
5001624,0,C
5001624,-1,X
5001624,-2,X
5001624,-3,X
5001624,-4,C
5001624,-5,C
5001624,-6,C
5001624,-7,X
5001624,-8,C
5001624,-9,C
5001624,-10,X
5001624,-11,X
5001624,-12,C
5001624,-13,C
5001624,-14,0
5001624,-15,C
5001624,-16,C
5001624,-17,C
5001625,0,0
5001625,-1,X
5001625,-2,0
5001625,-3,X
5001625,-4,C
5001625,-5,X
5001625,-6,C
5001625,-7,X
5001625,-8,C
5001625,-9,C
5001625,-10,C
5001625,-11,X
5001625,-12,C
5001625,-13,X
5001625,-14,C
5001625,-15,X
5001625,-16,C
5001625,-17,X
5001625,-18,C
5001625,-19,X
5001625,-20,X
5001625,-21,0
5001625,-22,X
5001625,-23,C
5001626,0,X
5001626,-1,X
5001626,-2,X
5001626,-3,C
5001626,-4,X
5001626,-5,C
5001626,-6,X
5001626,-7,0
5001626,-8,C
5001626,-9,C
5001626,-10,X
5001626,-11,C
5001626,-12,1
5001626,-13,C
5001626,-14,X
5001626,-15,X
5001626,-16,X
5001626,-17,X
5001626,-18,0
5001626,-19,X
5001626,-20,0
5001626,-21,X
5001626,-22,C
5001626,-23,2
5001627,0,X
5001627,-1,C
5001627,-2,0
5001627,-3,X
5001627,-4,X
5001627,-5,X
5001627,-6,4
5001627,-7,X
5001627,-8,C
5001627,-9,C
5001627,-10,X
5001627,-11,0
5001628,0,C
5001628,-1,4
5001628,-2,0
5001628,-3,X
5001628,-4,C
5001628,-5,X
5001628,-6,X
5001628,-7,C
5001628,-8,C
5001628,-9,4
5001628,-10,0
5001628,-11,1
5001628,-12,0
5001628,-13,X
5001628,-14,C
5001628,-15,X
5001628,-16,X
5001628,-17,X
5001628,-18,C
5001628,-19,C
5001628,-20,C
5001629,0,C
5001629,-1,C
5001629,-2,1
5001629,-3,X
5001629,-4,5
5001629,-5,C
5001629,-6,X
5001629,-7,C
5001629,-8,X
5001629,-9,C
5001629,-10,X
5001629,-11,C
5001629,-12,X
5001630,0,0
5001630,-1,X
5001630,-2,X
5001630,-3,X
5001630,-4,C
5001630,-5,X
5001631,0,X
5001631,-1,X
5001631,-2,X
5001631,-3,X
5001631,-4,X
5001631,-5,2
5001631,-6,X
5001631,-7,X
5001631,-8,C
5001631,-9,X
5001631,-10,X
5001631,-11,X
5001631,-12,X
5001631,-13,X
5001631,-14,C
5001631,-15,X
5001631,-16,X
5001631,-17,C
5001631,-18,X
5001631,-19,0
5001631,-20,X
5001631,-21,0
5001631,-22,X
5001631,-23,X
5001632,0,C
5001632,-1,C
5001632,-2,3
5001632,-3,X
5001632,-4,C
5001632,-5,C
5001632,-6,X
5001632,-7,C
5001633,0,X
5001633,-1,X
5001633,-2,X
5001633,-3,3
5001633,-4,0
5001633,-5,X
5001633,-6,X
5001634,0,C
5001634,-1,X
5001634,-2,X
5001634,-3,X
5001634,-4,0
5001634,-5,X
5001634,-6,X
5001634,-7,0
5001634,-8,0
5001634,-9,X
5001634,-10,X
5001634,-11,2
5001635,0,X
5001635,-1,X
5001635,-2,X
5001635,-3,X
5001635,-4,C
5001635,-5,X
5001635,-6,X
5001635,-7,C
5001635,-8,C
5001635,-9,C
5001635,-10,X
5001635,-11,X
5001635,-12,C
5001635,-13,X
5001636,0,C
5001636,-1,C
5001636,-2,X
5001636,-3,C
5001636,-4,X
5001636,-5,X
5001636,-6,C
5001636,-7,X
5001636,-8,X
5001636,-9,X
5001636,-10,C
5001636,-11,C
5001636,-12,X
5001637,0,C
5001637,-1,C
5001637,-2,C
5001637,-3,X
5001637,-4,X
5001637,-5,X
5001637,-6,C
5001637,-7,C
5001637,-8,X
5001637,-9,C
5001637,-10,C
5001637,-11,C
5001637,-12,X
5001637,-13,C
5001637,-14,C
5001637,-15,X
5001637,-16,C
5001638,0,X
5001638,-1,C
5001638,-2,C
5001638,-3,X
5001638,-4,X
5001638,-5,C
5001638,-6,X
5001638,-7,C
5001638,-8,C
5001638,-9,X
5001638,-10,C
5001638,-11,X
5001638,-12,C
5001638,-13,C
5001638,-14,X
5001638,-15,C
5001638,-16,X
5001638,-17,C
5001638,-18,X
5001638,-19,X
5001638,-20,X
5001638,-21,C
5001639,0,X
5001639,-1,4
5001639,-2,X
5001639,-3,X
5001639,-4,X
5001639,-5,2
5001639,-6,C
5001639,-7,X
5001639,-8,3
5001639,-9,X
5001639,-10,X
5001639,-11,X
5001639,-12,C
5001639,-13,X
5001639,-14,X
5001639,-15,X
5001639,-16,2
5001639,-17,X
5001639,-18,X
5001639,-19,3
5001639,-20,X
5001639,-21,X
5001639,-22,0
5001639,-23,C
5001640,0,C
5001640,-1,X
5001640,-2,X
5001640,-3,X
5001640,-4,C
5001640,-5,C
5001640,-6,X
5001640,-7,C
5001640,-8,C
5001640,-9,2
5001640,-10,1
5001640,-11,C
5001640,-12,2
5001640,-13,0
5001640,-14,C
5001641,0,X
5001641,-1,0
5001641,-2,X
5001641,-3,C
5001641,-4,C
5001641,-5,X
5001641,-6,C
5001641,-7,X
5001641,-8,0
5001641,-9,C
5001641,-10,X
5001641,-11,X
5001641,-12,X
5001641,-13,C
5001641,-14,0
5001641,-15,2
5001641,-16,C
5001641,-17,X
5001641,-18,C
5001642,0,X
5001642,-1,C
5001642,-2,X
5001642,-3,X
5001642,-4,X
5001642,-5,X
5001642,-6,X
5001642,-7,X
5001642,-8,C
5001642,-9,C
5001642,-10,C
5001642,-11,C
5001642,-12,X
5001642,-13,C
5001642,-14,X
5001642,-15,X
5001642,-16,C
5001642,-17,C
5001642,-18,X
5001642,-19,C
5001642,-20,X
5001642,-21,C
5001642,-22,X
5001643,0,X
5001643,-1,X
5001643,-2,2
5001643,-3,X
5001643,-4,X
5001643,-5,X
5001643,-6,X
5001643,-7,X
5001643,-8,2
5001643,-9,X
5001643,-10,0
5001644,0,X
5001644,-1,X
5001644,-2,X
5001644,-3,C
5001644,-4,1
5001644,-5,X
5001644,-6,C
5001644,-7,C
5001644,-8,C
5001644,-9,X
5001644,-10,C
5001644,-11,C
5001644,-12,X
5001644,-13,X
5001645,0,C
5001645,-1,C
5001645,-2,C
5001645,-3,X
5001645,-4,C
5001645,-5,C
5001645,-6,X
5001645,-7,C
5001645,-8,X
5001645,-9,X
5001645,-10,X
5001645,-11,X
5001645,-12,C
5001645,-13,C
5001645,-14,X
5001645,-15,X
5001645,-16,X
5001645,-17,X
5001645,-18,0
5001645,-19,C
5001646,0,1
5001646,-1,0
5001646,-2,X
5001646,-3,C
5001646,-4,X
5001646,-5,X
5001646,-6,X
5001646,-7,C
5001646,-8,4
5001646,-9,X
5001647,0,C
5001647,-1,C
5001647,-2,X
5001647,-3,X
5001647,-4,X
5001647,-5,3
5001647,-6,C
5001648,0,X
5001648,-1,C
5001648,-2,C
5001648,-3,X
5001648,-4,C
5001648,-5,C
5001648,-6,C
5001648,-7,C
5001648,-8,C
5001648,-9,X
5001648,-10,X
5001649,0,X
5001649,-1,C
5001649,-2,X
5001649,-3,C
5001649,-4,2
5001649,-5,C
5001649,-6,X
5001649,-7,X
5001649,-8,X
5001649,-9,C
5001649,-10,X
5001649,-11,X
5001649,-12,C
5001649,-13,X
5001649,-14,C
5001649,-15,C
5001650,0,C
5001650,-1,C
5001650,-2,0
5001650,-3,C
5001650,-4,0
5001650,-5,X
5001650,-6,3
5001650,-7,X
5001651,0,X
5001651,-1,X
5001651,-2,C
5001651,-3,C
5001651,-4,X
5001651,-5,C
5001651,-6,X
5001651,-7,X
5001651,-8,2
5001651,-9,C
5001651,-10,1
5001651,-11,C
5001651,-12,0
5001651,-13,X
5001651,-14,X
5001651,-15,1
5001651,-16,X
5001651,-17,X
5001651,-18,0
5001651,-19,X
5001651,-20,3
5001651,-21,4
5001651,-22,X
5001651,-23,X
5001652,0,X
5001652,-1,5
5001652,-2,C
5001652,-3,0
5001652,-4,X
5001652,-5,X
5001652,-6,X
5001652,-7,X
5001652,-8,X
5001652,-9,X
5001652,-10,1
5001652,-11,3
5001652,-12,C
5001652,-13,0
5001652,-14,X
5001652,-15,C
5001652,-16,X
5001652,-17,C
5001652,-18,X
5001652,-19,X
5001652,-20,0
5001652,-21,X
5001652,-22,C
5001653,0,C
5001653,-1,X
5001653,-2,C
5001653,-3,X
5001653,-4,X
5001653,-5,C
5001653,-6,X
5001653,-7,C
5001653,-8,X
5001653,-9,X
5001653,-10,C
5001653,-11,C
5001653,-12,2
5001653,-13,X
5001654,0,X
5001654,-1,1
5001654,-2,C
5001654,-3,X
5001654,-4,1
5001654,-5,C
5001654,-6,C
5001654,-7,X
5001654,-8,C
5001654,-9,X
5001655,0,X
5001655,-1,1
5001655,-2,C
5001655,-3,C
5001655,-4,X
5001655,-5,X
5001655,-6,C
5001655,-7,4
5001655,-8,X
5001655,-9,X
5001655,-10,C
5001656,0,C
5001656,-1,1
5001656,-2,5
5001656,-3,1
5001656,-4,C
5001656,-5,C
5001656,-6,4
5001656,-7,X
5001656,-8,X
5001656,-9,X
5001656,-10,C
5001656,-11,X
5001656,-12,4
5001656,-13,X
5001657,0,C
5001657,-1,X
5001657,-2,C
5001657,-3,X
5001657,-4,C
5001657,-5,C
5001657,-6,0
5001657,-7,X
5001657,-8,X
5001657,-9,C
5001657,-10,X
5001657,-11,X
5001657,-12,C
5001657,-13,X
5001658,0,C
5001658,-1,C
5001658,-2,X
5001658,-3,C
5001658,-4,C
5001658,-5,C
5001658,-6,X
5001658,-7,C
5001658,-8,X
5001658,-9,C
5001658,-10,X
5001658,-11,C
5001658,-12,X
5001658,-13,X
5001658,-14,X
5001659,0,X
5001659,-1,C
5001659,-2,X
5001659,-3,C
5001659,-4,C
5001659,-5,C
5001659,-6,C
5001659,-7,C
5001659,-8,X
5001659,-9,C
5001659,-10,X
5001659,-11,C
5001659,-12,C
5001659,-13,X
5001659,-14,C
5001659,-15,X
5001659,-16,X
5001659,-17,X
5001659,-18,X
5001660,0,C
5001660,-1,X
5001660,-2,0
5001660,-3,C
5001660,-4,X
5001660,-5,C
5001660,-6,0
5001660,-7,0
5001660,-8,2
5001660,-9,C
5001660,-10,4
5001660,-11,X
5001660,-12,X
5001660,-13,X
5001660,-14,X
5001661,0,0
5001661,-1,C
5001661,-2,X
5001661,-3,0
5001661,-4,C
5001661,-5,C
5001661,-6,4
5001661,-7,X
5001661,-8,C
5001661,-9,C
5001661,-10,X
5001662,0,X
5001662,-1,C
5001662,-2,X
5001662,-3,X
5001662,-4,C
5001662,-5,C
5001662,-6,X
5001662,-7,X
5001662,-8,C
5001662,-9,C
5001662,-10,C
5001662,-11,C
5001662,-12,X
5001662,-13,C
5001662,-14,X
5001662,-15,X
5001662,-16,X
5001662,-17,X
5001662,-18,X
5001662,-19,X
5001662,-20,X
5001662,-21,C
5001662,-22,X
5001662,-23,X
5001663,0,C
5001663,-1,X
5001663,-2,4
5001663,-3,X
5001663,-4,X
5001663,-5,X
5001663,-6,X
5001663,-7,X
5001663,-8,X
5001663,-9,X
5001663,-10,C
5001663,-11,X
5001663,-12,C
5001663,-13,X
5001663,-14,X
5001663,-15,X
5001663,-16,X
5001663,-17,C
5001663,-18,X
5001663,-19,0
5001663,-20,C
5001663,-21,C
5001663,-22,X
5001663,-23,X
5001664,0,C
5001664,-1,X
5001664,-2,C
5001664,-3,C
5001664,-4,X
5001664,-5,X
5001664,-6,X
5001664,-7,C
5001664,-8,C
5001664,-9,1
5001664,-10,X
5001664,-11,C
5001664,-12,X
5001664,-13,C
5001664,-14,X
5001664,-15,1
5001664,-16,C
5001664,-17,C
5001664,-18,X
5001664,-19,X
5001665,0,X
5001665,-1,C
5001665,-2,X
5001665,-3,X
5001665,-4,C
5001665,-5,C
5001665,-6,C
5001665,-7,X
5001665,-8,X
5001665,-9,C
5001665,-10,C
5001665,-11,X
5001665,-12,C
5001665,-13,C
5001665,-14,C
5001665,-15,X
5001665,-16,C
5001665,-17,C
5001665,-18,C
5001665,-19,X
5001665,-20,C
5001665,-21,X
5001666,0,X
5001666,-1,X
5001666,-2,X
5001666,-3,X
5001666,-4,C
5001666,-5,C
5001667,0,C
5001667,-1,X
5001667,-2,X
5001667,-3,C
5001667,-4,X
5001667,-5,2
5001667,-6,C
5001667,-7,C
5001667,-8,C
5001667,-9,C
5001667,-10,X
5001667,-11,C
5001667,-12,C
5001667,-13,X
5001667,-14,X
5001667,-15,0
5001667,-16,C
5001668,0,C
5001668,-1,0
5001668,-2,X
5001668,-3,X
5001668,-4,C
5001668,-5,C
5001668,-6,2
5001668,-7,C
5001668,-8,X
5001668,-9,C
5001668,-10,2
5001668,-11,C
5001668,-12,0
5001668,-13,0
5001668,-14,C
5001669,0,C
5001669,-1,X
5001669,-2,X
5001669,-3,C
5001669,-4,C
5001669,-5,C
5001669,-6,C
5001669,-7,X
5001669,-8,X
5001669,-9,X
5001669,-10,X
5001669,-11,X
5001669,-12,X
5001669,-13,C
5001669,-14,X
5001669,-15,C
5001669,-16,X
5001669,-17,C
5001669,-18,X
5001669,-19,X
5001670,0,C
5001670,-1,X
5001670,-2,C
5001670,-3,C
5001670,-4,C
5001670,-5,C
5001670,-6,X
5001670,-7,X
5001670,-8,X
5001670,-9,0
5001670,-10,X
5001670,-11,C
5001670,-12,0
5001670,-13,C
5001670,-14,X
5001670,-15,X
5001670,-16,C
5001670,-17,X
5001670,-18,C
5001670,-19,X
5001670,-20,0
5001670,-21,C
5001670,-22,4
5001671,0,X
5001671,-1,C
5001671,-2,X
5001671,-3,X
5001671,-4,C
5001671,-5,X
5001671,-6,X
5001671,-7,C
5001671,-8,C
5001671,-9,X
5001671,-10,X
5001671,-11,X
5001671,-12,X
5001671,-13,C
5001671,-14,X
5001671,-15,X
5001671,-16,0
5001671,-17,C
5001672,0,C
5001672,-1,C
5001672,-2,C
5001672,-3,C
5001672,-4,C
5001672,-5,C
5001672,-6,C
5001672,-7,1
5001672,-8,X
5001672,-9,C
5001672,-10,X
5001672,-11,X
5001672,-12,C
5001672,-13,X
5001672,-14,X
5001673,0,X
5001673,-1,X
5001673,-2,C
5001673,-3,X
5001673,-4,X
5001673,-5,X
5001673,-6,X
5001673,-7,X
5001673,-8,C
5001673,-9,C
5001673,-10,X
5001673,-11,2
5001673,-12,X
5001673,-13,X
5001673,-14,X
5001673,-15,X
5001673,-16,X
5001673,-17,X
5001673,-18,X
5001673,-19,X
5001674,0,X
5001674,-1,C
5001674,-2,X
5001674,-3,X
5001674,-4,X
5001674,-5,C
5001674,-6,C
5001674,-7,C
5001674,-8,X
5001674,-9,X
5001674,-10,C
5001674,-11,1
5001674,-12,X
5001674,-13,X
5001674,-14,X
5001674,-15,X
5001674,-16,X
5001674,-17,X
5001674,-18,2
5001674,-19,X
5001674,-20,X
5001674,-21,C
5001675,0,X
5001675,-1,X
5001675,-2,X
5001675,-3,X
5001675,-4,X
5001675,-5,X
5001675,-6,X
5001675,-7,X
5001676,0,X
5001676,-1,C
5001676,-2,C
5001676,-3,C
5001676,-4,C
5001676,-5,X
5001676,-6,X
5001676,-7,X
5001676,-8,C
5001677,0,C
5001677,-1,C
5001677,-2,0
5001677,-3,C
5001677,-4,C
5001677,-5,C
5001677,-6,C
5001677,-7,C
5001677,-8,2
5001677,-9,C
5001678,0,C
5001678,-1,X
5001678,-2,X
5001678,-3,C
5001678,-4,4
5001678,-5,X
5001678,-6,X
5001678,-7,X
5001678,-8,C
5001678,-9,X
5001679,0,0
5001679,-1,3
5001679,-2,X
5001679,-3,X
5001679,-4,C
5001679,-5,X
5001680,0,X
5001680,-1,X
5001680,-2,X
5001680,-3,X
5001680,-4,C
5001680,-5,0
5001680,-6,X
5001680,-7,C
5001680,-8,X
5001680,-9,C
5001680,-10,4
5001680,-11,1
5001680,-12,X
5001680,-13,C
5001680,-14,C
5001680,-15,C
5001680,-16,X
5001680,-17,0
5001680,-18,X
5001680,-19,X
5001681,0,1
5001681,-1,X
5001681,-2,X
5001681,-3,C
5001681,-4,C
5001681,-5,0
5001681,-6,X
5001682,0,C
5001682,-1,X
5001682,-2,X
5001682,-3,X
5001682,-4,C
5001682,-5,X
5001682,-6,X
5001682,-7,C
5001682,-8,X
5001682,-9,0
5001682,-10,C
5001682,-11,C
5001682,-12,C
5001683,0,X
5001683,-1,X
5001683,-2,X
5001683,-3,C
5001683,-4,X
5001683,-5,X
5001683,-6,C
5001683,-7,C
5001683,-8,C
5001683,-9,X
5001683,-10,X
5001683,-11,C
5001683,-12,X
5001683,-13,X
5001683,-14,C
5001683,-15,0
5001683,-16,X
5001683,-17,C
5001684,0,C
5001684,-1,C
5001684,-2,C
5001684,-3,C
5001684,-4,X
5001684,-5,C
5001684,-6,X
5001684,-7,X
5001684,-8,C
5001684,-9,C
5001684,-10,C
5001684,-11,C
5001685,0,2
5001685,-1,C
5001685,-2,C
5001685,-3,X
5001685,-4,C
5001685,-5,C
5001685,-6,X
5001685,-7,C
5001685,-8,C
5001685,-9,X
5001685,-10,X
5001685,-11,2
5001685,-12,X
5001685,-13,1
5001685,-14,C
5001685,-15,X
5001685,-16,2
5001685,-17,X
5001685,-18,X
5001685,-19,X
5001686,0,X
5001686,-1,X
5001686,-2,0
5001686,-3,X
5001686,-4,X
5001686,-5,C
5001686,-6,C
5001686,-7,C
5001686,-8,X
5001686,-9,X
5001686,-10,C
5001686,-11,X
5001686,-12,X
5001686,-13,1
5001686,-14,X
5001686,-15,X
5001686,-16,5
5001686,-17,X
5001686,-18,X
5001687,0,C
5001687,-1,0
5001687,-2,X
5001687,-3,X
5001687,-4,X
5001687,-5,X
5001687,-6,C
5001687,-7,3
5001687,-8,X
5001687,-9,5
5001688,0,C
5001688,-1,C
5001688,-2,X
5001688,-3,X
5001688,-4,X
5001688,-5,C
5001688,-6,X
5001688,-7,C
5001688,-8,C
5001688,-9,X
5001688,-10,C
5001688,-11,C
5001688,-12,X
5001688,-13,C
5001688,-14,C
5001688,-15,X
5001688,-16,X
5001689,0,X
5001689,-1,0
5001689,-2,X
5001689,-3,X
5001689,-4,2
5001689,-5,X
5001689,-6,C
5001689,-7,C
5001689,-8,X
5001689,-9,C
5001689,-10,3
5001689,-11,X
5001689,-12,1
5001689,-13,X
5001689,-14,2
5001690,0,X
5001690,-1,X
5001690,-2,C
5001690,-3,X
5001690,-4,X
5001690,-5,C
5001690,-6,X
5001690,-7,X
5001690,-8,X
5001690,-9,X
5001690,-10,X
5001691,0,X
5001691,-1,C
5001691,-2,C
5001691,-3,C
5001691,-4,X
5001691,-5,X
5001691,-6,X
5001691,-7,X
5001691,-8,0
5001691,-9,C
5001691,-10,C
5001691,-11,X
5001691,-12,X
5001692,0,X
5001692,-1,X
5001692,-2,C
5001692,-3,X
5001692,-4,X
